2025-05-22T20:06:02.903881 - New user added
2025-05-22T20:06:14.672680 - User accepted by admin
2025-05-22T20:06:18.241727 - Activity updated
User Logs:
  PID: 1, Name: systemd, CPU: 0.0%, Memory: 0.0867746307600144%
  PID: 2414, Name: goa-identity-service, CPU: 0.0%, Memory: 0.054433127981787295%
  PID: 2420, Name: evolution-calendar-factory, CPU: 0.0%, Memory: 0.15762719327815553%
  PID: 2433, Name: gvfs-gphoto2-volume-monitor, CPU: 0.0%, Memory: 0.04385996555388071%
  PID: 2444, Name: gvfs-mtp-volume-monitor, CPU: 0.0%, Memory: 0.04162094292208873%
  PID: 2459, Name: gvfs-afc-volume-monitor, CPU: 0.0%, Memory: 0.05274142199332224%
  PID: 2462, Name: evolution-addressbook-factory, CPU: 0.0%, Memory: 0.18909790026945394%
  PID: 2476, Name: gvfs-goa-volume-monitor, CPU: 0.0%, Memory: 0.040103383138318606%
  PID: 2512, Name: ibus-engine-simple, CPU: 0.0%, Memory: 0.04465606248962897%
  PID: 2559, Name: xdg-desktop-portal-gtk, CPU: 0.0%, Memory: 0.17566376447870202%
  PID: 2569, Name: nautilus, CPU: 0.0%, Memory: 1.7817146982630907%
  PID: 2570, Name: gvfsd-metadata, CPU: 0.0%, Memory: 0.041844845185267925%
  PID: 2577, Name: gvfsd-trash, CPU: 0.0%, Memory: 0.05356239695831263%
  PID: 2592, Name: gvfsd-recent, CPU: 0.0%, Memory: 0.06152336631579523%
  PID: 2752, Name: gvfsd-network, CPU: 0.0%, Memory: 0.052592153817869434%
  PID: 2758, Name: gvfsd-dnssd, CPU: 0.0%, Memory: 0.0533136166658913%
  PID: 2764, Name: gvfsd-wsdd, CPU: 0.0%, Memory: 0.04933313198715%
  PID: 2769, Name: python3, CPU: 0.0%, Memory: 0.19541691969695574%
  PID: 4908, Name: bluetoothd, CPU: 0.0%, Memory: 0.03898387182242262%
  PID: 4927, Name: krfcommd, CPU: 0.0%, Memory: 0.0%
  PID: 5032, Name: obexd, CPU: 0.0%, Memory: 0.13613257601295248%
  PID: 5044, Name: kworker/14:2-mm_percpu_wq, CPU: 0.0%, Memory: 0.0%
  PID: 5048, Name: kworker/4:0-mm_percpu_wq, CPU: 0.0%, Memory: 0.0%
  PID: 5051, Name: kworker/6:0-events, CPU: 0.0%, Memory: 0.0%
  PID: 5073, Name: kworker/9:0-events, CPU: 0.1%, Memory: 0.0%
  PID: 9224, Name: gvfsd-http, CPU: 0.0%, Memory: 0.05858775886522353%
  PID: 10451, Name: gnome-terminal-server, CPU: 2.9%, Memory: 0.34257046266417324%
  PID: 10461, Name: zsh, CPU: 0.0%, Memory: 0.04050143160619274%
  PID: 12543, Name: kworker/7:2-events, CPU: 0.0%, Memory: 0.0%
  PID: 12685, Name: fwupd, CPU: 0.0%, Memory: 0.2824402659859374%
  PID: 12704, Name: kworker/13:1-rcu_gp, CPU: 0.0%, Memory: 0.0%
  PID: 12762, Name: kworker/14:0-cgroup_destroy, CPU: 0.0%, Memory: 0.0%
  PID: 12786, Name: kworker/1:2-mm_percpu_wq, CPU: 0.0%, Memory: 0.0%
  PID: 12896, Name: kworker/8:2-events_freezable, CPU: 0.0%, Memory: 0.0%
  PID: 13284, Name: kworker/4:1-kacpi_notify, CPU: 0.0%, Memory: 0.0%
  PID: 13605, Name: kworker/13:0-events, CPU: 0.0%, Memory: 0.0%
  PID: 13651, Name: kworker/u65:0-i915_flip, CPU: 0.3%, Memory: 0.0%
  PID: 13916, Name: kworker/u65:2-rb_allocator, CPU: 0.0%, Memory: 0.0%
  PID: 13917, Name: kworker/11:2-mm_percpu_wq, CPU: 0.0%, Memory: 0.0%
  PID: 13918, Name: kworker/u64:6-kvfree_rcu_reclaim, CPU: 0.0%, Memory: 0.0%
  PID: 13951, Name: kworker/15:12-events, CPU: 0.0%, Memory: 0.0%
  PID: 13974, Name: kworker/u64:43-events_unbound, CPU: 0.0%, Memory: 0.0%
  PID: 13975, Name: kworker/u64:44-events_unbound, CPU: 0.5%, Memory: 0.0%
  PID: 14000, Name: irq/190-mei_me, CPU: 0.0%, Memory: 0.0%
  PID: 14001, Name: nvidia, CPU: 0.0%, Memory: 0.0%
  PID: 14011, Name: kworker/3:5-i915-unordered, CPU: 0.1%, Memory: 0.0%
  PID: 14019, Name: kworker/3:6-i915-unordered, CPU: 0.0%, Memory: 0.0%
  PID: 14347, Name: gjs, CPU: 0.0%, Memory: 0.41859772002813206%
  PID: 14878, Name: kworker/10:1-mm_percpu_wq, CPU: 0.0%, Memory: 0.0%
  PID: 15000, Name: kworker/0:0-events, CPU: 0.0%, Memory: 0.0%
  PID: 15286, Name: kworker/2:2-mm_percpu_wq, CPU: 0.0%, Memory: 0.0%
  PID: 15302, Name: kworker/12:0-mm_percpu_wq, CPU: 0.0%, Memory: 0.0%
  PID: 15409, Name: kworker/5:2-events, CPU: 0.0%, Memory: 0.0%
  PID: 15421, Name: kworker/u64:0-flush-259:0, CPU: 0.1%, Memory: 0.0%
  PID: 15822, Name: kworker/u65:3-rb_allocator, CPU: 0.0%, Memory: 0.0%
  PID: 15939, Name: kworker/9:2-events, CPU: 0.0%, Memory: 0.0%
  PID: 15965, Name: kworker/8:1-mm_percpu_wq, CPU: 0.0%, Memory: 0.0%
  PID: 15995, Name: kworker/6:1, CPU: 0.0%, Memory: 0.0%
  PID: 16060, Name: kworker/7:1-mm_percpu_wq, CPU: 0.0%, Memory: 0.0%
  PID: 16161, Name: kworker/0:1, CPU: 0.0%, Memory: 0.0%
  PID: 16406, Name: kworker/2:1-events, CPU: 0.0%, Memory: 0.0%
  PID: 16534, Name: kworker/1:1-events, CPU: 0.0%, Memory: 0.0%
  PID: 16587, Name: kworker/10:0-mm_percpu_wq, CPU: 0.0%, Memory: 0.0%
  PID: 16645, Name: kworker/5:1-events, CPU: 0.0%, Memory: 0.0%
  PID: 16678, Name: kworker/u65:1-rb_allocator, CPU: 0.0%, Memory: 0.0%
  PID: 16679, Name: kworker/8:0-mm_percpu_wq, CPU: 0.1%, Memory: 0.0%
  PID: 16748, Name: kworker/3:0, CPU: 0.0%, Memory: 0.0%
  PID: 16774, Name: chrome, CPU: 2.8%, Memory: 3.5563391581921735%
  PID: 16781, Name: cat, CPU: 0.0%, Memory: 0.011070723012749244%
  PID: 16782, Name: cat, CPU: 0.0%, Memory: 0.010473650310938049%
  PID: 16784, Name: chrome_crashpad_handler, CPU: 0.0%, Memory: 0.02089754456339183%
  PID: 16786, Name: chrome_crashpad_handler, CPU: 0.0%, Memory: 0.020947300621876098%
  PID: 16792, Name: chrome, CPU: 0.0%, Memory: 0.41474162549560145%
  PID: 16793, Name: chrome, CPU: 0.0%, Memory: 0.41834893973571075%
  PID: 16795, Name: chrome, CPU: 0.0%, Memory: 0.12235014781281076%
  PID: 16829, Name: chrome, CPU: 6.3%, Memory: 1.2662419323660923%
  PID: 16831, Name: chrome, CPU: 0.7%, Memory: 0.9022017304659581%
  PID: 16840, Name: chrome, CPU: 0.0%, Memory: 0.3769021430183169%
  PID: 16853, Name: chrome, CPU: 0.1%, Memory: 1.4524291032142165%
  PID: 16856, Name: chrome, CPU: 0.0%, Memory: 1.367495511381574%
  PID: 16924, Name: chrome, CPU: 5.8%, Memory: 1.4269291232410302%
  PID: 16991, Name: chrome, CPU: 0.0%, Memory: 2.055696434306703%
  PID: 16996, Name: chrome, CPU: 0.0%, Memory: 1.499597846657301%
  PID: 17001, Name: chrome, CPU: 0.0%, Memory: 1.4402886249440554%
  PID: 17018, Name: chrome, CPU: 0.1%, Memory: 1.9633491897599047%
  PID: 17047, Name: kworker/u64:1-kvfree_rcu_reclaim, CPU: 0.0%, Memory: 0.0%
  PID: 17066, Name: chrome, CPU: 0.0%, Memory: 1.2122814869399055%
  PID: 17130, Name: chrome, CPU: 0.1%, Memory: 0.31149780414074896%
  PID: 17141, Name: chrome, CPU: 0.2%, Memory: 1.8835155939218993%
  PID: 17174, Name: chrome, CPU: 0.0%, Memory: 0.5100493555222135%
  PID: 17203, Name: chrome, CPU: 1.4%, Memory: 2.3041533123478866%
  PID: 17238, Name: chrome, CPU: 0.0%, Memory: 0.9127748928938646%
  PID: 17261, Name: kworker/4:2, CPU: 0.0%, Memory: 0.0%
  PID: 17263, Name: chrome, CPU: 0.1%, Memory: 1.885107787793396%
  PID: 17279, Name: chrome, CPU: 0.0%, Memory: 1.8315453908350834%
  PID: 17312, Name: chrome, CPU: 0.0%, Memory: 1.4013296311508752%
  PID: 17338, Name: chrome, CPU: 0.1%, Memory: 1.8184097913952368%
  PID: 17372, Name: chrome, CPU: 0.0%, Memory: 0.7436789281350856%
  PID: 17409, Name: chrome, CPU: 0.0%, Memory: 1.1440659307579764%
  PID: 17442, Name: chrome, CPU: 0.0%, Memory: 1.4281979027323788%
  PID: 17463, Name: chrome, CPU: 0.1%, Memory: 1.1252083845924394%
  PID: 17502, Name: chrome, CPU: 0.0%, Memory: 1.3227648148042186%
  PID: 17565, Name: code, CPU: 0.2%, Memory: 1.2508175542359696%
  PID: 17569, Name: code, CPU: 0.0%, Memory: 0.3043329317190146%
  PID: 17570, Name: code, CPU: 0.0%, Memory: 0.3040841514265933%
  PID: 17572, Name: code, CPU: 0.0%, Memory: 0.07592774524699032%
  PID: 17592, Name: chrome_crashpad_handler, CPU: 0.0%, Memory: 0.020549252154001964%
  PID: 17608, Name: code, CPU: 8.9%, Memory: 0.9722085047533207%
  PID: 17613, Name: code, CPU: 0.0%, Memory: 0.44775477029991206%
  PID: 17656, Name: code, CPU: 13.8%, Memory: 2.23270361236448%
  PID: 17698, Name: code, CPU: 1.8%, Memory: 0.683573609486092%
  PID: 17714, Name: code, CPU: 0.5%, Memory: 4.020413915674925%
  PID: 17730, Name: code, CPU: 0.2%, Memory: 1.0192279800209523%
  PID: 17731, Name: code, CPU: 0.1%, Memory: 0.7200696783843014%
  PID: 17794, Name: zsh, CPU: 0.0%, Memory: 0.033261925096731995%
  PID: 17812, Name: zsh, CPU: 0.0%, Memory: 0.034207290207933054%
  PID: 17913, Name: kworker/11:1, CPU: 0.0%, Memory: 0.0%
  PID: 17950, Name: pet, CPU: 0.0%, Memory: 0.02375851792623714%
  PID: 18138, Name: code, CPU: 0.0%, Memory: 0.8421959239339329%
  PID: 18162, Name: code, CPU: 0.0%, Memory: 0.6122234216196543%
  PID: 18179, Name: zsh, CPU: 0.0%, Memory: 0.03343607130142693%
  PID: 18300, Name: code, CPU: 0.1%, Memory: 0.4952718061523864%
  PID: 18317, Name: kworker/9:1, CPU: 0.0%, Memory: 0.0%
  PID: 18335, Name: kworker/13:2-mm_percpu_wq, CPU: 0.0%, Memory: 0.0%
  PID: 18430, Name: kworker/0:2-events, CPU: 0.1%, Memory: 0.0%
  PID: 18431, Name: code, CPU: 0.1%, Memory: 4.897414202518602%
  PID: 18438, Name: python, CPU: 0.0%, Memory: 0.28885879753040783%
  PID: 18443, Name: zsh, CPU: 0.0%, Memory: 0.0371677756877469%
  PID: 19037, Name: chrome, CPU: 12.4%, Memory: 2.216582649415578%
  PID: 19085, Name: zsh, CPU: 0.0%, Memory: 0.036297044664272235%
  PID: 19210, Name: python, CPU: 0.0%, Memory: 1.0929415806653928%
  PID: 19258, Name: python, CPU: 2.2%, Memory: 1.1390156908218234%
  PID: 19333, Name: chrome, CPU: 0.0%, Memory: 0.47051816705646393%
  PID: 19355, Name: kworker/1:0, CPU: 0.0%, Memory: 0.0%
  PID: 19403, Name: python, CPU: 0.7%, Memory: 0.3373709545525674%
  PID: 19404, Name: kworker/6:2-events_freezable, CPU: 0.1%, Memory: 0.0%
  PID: 19532, Name: kworker/5:0-mm_percpu_wq, CPU: 0.0%, Memory: 0.0%
  PID: 19604, Name: kworker/2:0-events, CPU: 0.0%, Memory: 0.0%
  PID: 19702, Name: chrome, CPU: 0.1%, Memory: 0.5993366024722293%
2025-05-27T07:54:26.157162 - Activity updated
User Logs:
  PID: 1, Name: systemd, CPU: 0.0%, Memory: 0.08854090607275182%
  PID: 2, Name: kthreadd, CPU: 0.0%, Memory: 0.0%
  PID: 3, Name: pool_workqueue_release, CPU: 0.0%, Memory: 0.0%
  PID: 4, Name: kworker/R-kvfree_rcu_reclaim, CPU: 0.0%, Memory: 0.0%
  PID: 5, Name: kworker/R-rcu_gp, CPU: 0.0%, Memory: 0.0%
  PID: 6, Name: kworker/R-sync_wq, CPU: 0.0%, Memory: 0.0%
  PID: 7, Name: kworker/R-slub_flushwq, CPU: 0.0%, Memory: 0.0%
  PID: 8, Name: kworker/R-netns, CPU: 0.0%, Memory: 0.0%
  PID: 10, Name: kworker/0:0H-events_highpri, CPU: 0.0%, Memory: 0.0%
  PID: 13, Name: kworker/R-mm_percpu_wq, CPU: 0.0%, Memory: 0.0%
  PID: 14, Name: rcu_tasks_kthread, CPU: 0.0%, Memory: 0.0%
  PID: 15, Name: rcu_tasks_rude_kthread, CPU: 0.0%, Memory: 0.0%
  PID: 16, Name: rcu_tasks_trace_kthread, CPU: 0.0%, Memory: 0.0%
  PID: 17, Name: ksoftirqd/0, CPU: 0.0%, Memory: 0.0%
  PID: 18, Name: rcu_preempt, CPU: 0.1%, Memory: 0.0%
  PID: 19, Name: rcu_exp_par_gp_kthread_worker/0, CPU: 0.0%, Memory: 0.0%
  PID: 20, Name: rcu_exp_gp_kthread_worker, CPU: 0.0%, Memory: 0.0%
  PID: 21, Name: migration/0, CPU: 0.0%, Memory: 0.0%
  PID: 22, Name: idle_inject/0, CPU: 0.0%, Memory: 0.0%
  PID: 23, Name: cpuhp/0, CPU: 0.0%, Memory: 0.0%
  PID: 24, Name: cpuhp/2, CPU: 0.0%, Memory: 0.0%
  PID: 25, Name: idle_inject/2, CPU: 0.0%, Memory: 0.0%
  PID: 26, Name: migration/2, CPU: 0.0%, Memory: 0.0%
  PID: 27, Name: ksoftirqd/2, CPU: 0.0%, Memory: 0.0%
  PID: 29, Name: kworker/2:0H-events_highpri, CPU: 0.0%, Memory: 0.0%
  PID: 30, Name: cpuhp/4, CPU: 0.0%, Memory: 0.0%
  PID: 31, Name: idle_inject/4, CPU: 0.0%, Memory: 0.0%
  PID: 32, Name: migration/4, CPU: 0.0%, Memory: 0.0%
  PID: 33, Name: ksoftirqd/4, CPU: 0.0%, Memory: 0.0%
  PID: 35, Name: kworker/4:0H-events_highpri, CPU: 0.0%, Memory: 0.0%
  PID: 36, Name: cpuhp/6, CPU: 0.0%, Memory: 0.0%
  PID: 37, Name: idle_inject/6, CPU: 0.0%, Memory: 0.0%
  PID: 38, Name: migration/6, CPU: 0.0%, Memory: 0.0%
  PID: 39, Name: ksoftirqd/6, CPU: 0.0%, Memory: 0.0%
  PID: 41, Name: kworker/6:0H-events_highpri, CPU: 0.0%, Memory: 0.0%
  PID: 42, Name: cpuhp/8, CPU: 0.0%, Memory: 0.0%
  PID: 43, Name: idle_inject/8, CPU: 0.0%, Memory: 0.0%
  PID: 44, Name: migration/8, CPU: 0.1%, Memory: 0.0%
  PID: 45, Name: ksoftirqd/8, CPU: 0.0%, Memory: 0.0%
  PID: 47, Name: kworker/8:0H-events_highpri, CPU: 0.0%, Memory: 0.0%
  PID: 48, Name: cpuhp/9, CPU: 0.0%, Memory: 0.0%
  PID: 49, Name: idle_inject/9, CPU: 0.0%, Memory: 0.0%
  PID: 50, Name: migration/9, CPU: 0.0%, Memory: 0.0%
  PID: 51, Name: ksoftirqd/9, CPU: 0.0%, Memory: 0.0%
  PID: 53, Name: kworker/9:0H-events_highpri, CPU: 0.0%, Memory: 0.0%
  PID: 54, Name: cpuhp/10, CPU: 0.0%, Memory: 0.0%
  PID: 55, Name: idle_inject/10, CPU: 0.0%, Memory: 0.0%
  PID: 56, Name: migration/10, CPU: 0.0%, Memory: 0.0%
  PID: 57, Name: ksoftirqd/10, CPU: 0.0%, Memory: 0.0%
  PID: 59, Name: kworker/10:0H-events_highpri, CPU: 0.0%, Memory: 0.0%
  PID: 60, Name: cpuhp/11, CPU: 0.0%, Memory: 0.0%
  PID: 61, Name: idle_inject/11, CPU: 0.0%, Memory: 0.0%
  PID: 62, Name: migration/11, CPU: 0.0%, Memory: 0.0%
  PID: 63, Name: ksoftirqd/11, CPU: 0.0%, Memory: 0.0%
  PID: 64, Name: kworker/11:0-events, CPU: 0.0%, Memory: 0.0%
  PID: 65, Name: kworker/11:0H-kblockd, CPU: 0.0%, Memory: 0.0%
  PID: 66, Name: cpuhp/12, CPU: 0.0%, Memory: 0.0%
  PID: 67, Name: idle_inject/12, CPU: 0.0%, Memory: 0.0%
  PID: 68, Name: migration/12, CPU: 0.1%, Memory: 0.0%
  PID: 69, Name: ksoftirqd/12, CPU: 0.0%, Memory: 0.0%
  PID: 71, Name: kworker/12:0H-events_highpri, CPU: 0.0%, Memory: 0.0%
  PID: 72, Name: cpuhp/13, CPU: 0.0%, Memory: 0.0%
  PID: 73, Name: idle_inject/13, CPU: 0.0%, Memory: 0.0%
  PID: 74, Name: migration/13, CPU: 0.0%, Memory: 0.0%
  PID: 75, Name: ksoftirqd/13, CPU: 0.0%, Memory: 0.0%
  PID: 77, Name: kworker/13:0H-events_highpri, CPU: 0.0%, Memory: 0.0%
  PID: 78, Name: cpuhp/14, CPU: 0.0%, Memory: 0.0%
  PID: 79, Name: idle_inject/14, CPU: 0.0%, Memory: 0.0%
  PID: 80, Name: migration/14, CPU: 0.0%, Memory: 0.0%
  PID: 81, Name: ksoftirqd/14, CPU: 0.0%, Memory: 0.0%
  PID: 83, Name: kworker/14:0H-events_highpri, CPU: 0.0%, Memory: 0.0%
  PID: 84, Name: cpuhp/15, CPU: 0.0%, Memory: 0.0%
  PID: 85, Name: idle_inject/15, CPU: 0.0%, Memory: 0.0%
  PID: 86, Name: migration/15, CPU: 0.0%, Memory: 0.0%
  PID: 87, Name: ksoftirqd/15, CPU: 0.0%, Memory: 0.0%
  PID: 89, Name: kworker/15:0H-events_highpri, CPU: 0.0%, Memory: 0.0%
  PID: 90, Name: cpuhp/1, CPU: 0.0%, Memory: 0.0%
  PID: 91, Name: idle_inject/1, CPU: 0.0%, Memory: 0.0%
  PID: 92, Name: migration/1, CPU: 0.0%, Memory: 0.0%
  PID: 93, Name: ksoftirqd/1, CPU: 0.0%, Memory: 0.0%
  PID: 95, Name: kworker/1:0H-events_highpri, CPU: 0.0%, Memory: 0.0%
  PID: 96, Name: cpuhp/3, CPU: 0.0%, Memory: 0.0%
  PID: 97, Name: idle_inject/3, CPU: 0.0%, Memory: 0.0%
  PID: 98, Name: migration/3, CPU: 0.0%, Memory: 0.0%
  PID: 99, Name: ksoftirqd/3, CPU: 0.0%, Memory: 0.0%
  PID: 101, Name: kworker/3:0H-events_highpri, CPU: 0.0%, Memory: 0.0%
  PID: 102, Name: cpuhp/5, CPU: 0.0%, Memory: 0.0%
  PID: 103, Name: idle_inject/5, CPU: 0.0%, Memory: 0.0%
  PID: 104, Name: migration/5, CPU: 0.0%, Memory: 0.0%
  PID: 105, Name: ksoftirqd/5, CPU: 0.0%, Memory: 0.0%
  PID: 107, Name: kworker/5:0H-events_highpri, CPU: 0.0%, Memory: 0.0%
  PID: 108, Name: cpuhp/7, CPU: 0.0%, Memory: 0.0%
  PID: 109, Name: idle_inject/7, CPU: 0.0%, Memory: 0.0%
  PID: 110, Name: migration/7, CPU: 0.0%, Memory: 0.0%
  PID: 111, Name: ksoftirqd/7, CPU: 0.0%, Memory: 0.0%
  PID: 113, Name: kworker/7:0H-events_highpri, CPU: 0.0%, Memory: 0.0%
  PID: 119, Name: kdevtmpfs, CPU: 0.0%, Memory: 0.0%
  PID: 120, Name: kworker/R-inet_frag_wq, CPU: 0.0%, Memory: 0.0%
  PID: 121, Name: kauditd, CPU: 0.0%, Memory: 0.0%
  PID: 122, Name: khungtaskd, CPU: 0.0%, Memory: 0.0%
  PID: 123, Name: oom_reaper, CPU: 0.0%, Memory: 0.0%
  PID: 124, Name: kworker/R-writeback, CPU: 0.0%, Memory: 0.0%
  PID: 125, Name: kcompactd0, CPU: 0.0%, Memory: 0.0%
  PID: 126, Name: ksmd, CPU: 0.0%, Memory: 0.0%
  PID: 127, Name: khugepaged, CPU: 0.0%, Memory: 0.0%
  PID: 128, Name: kworker/R-kintegrityd, CPU: 0.0%, Memory: 0.0%
  PID: 129, Name: kworker/R-kblockd, CPU: 0.0%, Memory: 0.0%
  PID: 130, Name: kworker/R-blkcg_punt_bio, CPU: 0.0%, Memory: 0.0%
  PID: 131, Name: irq/9-acpi, CPU: 0.0%, Memory: 0.0%
  PID: 132, Name: kworker/12:1-cgroup_destroy, CPU: 0.0%, Memory: 0.0%
  PID: 135, Name: kworker/15:1-mm_percpu_wq, CPU: 0.0%, Memory: 0.0%
  PID: 137, Name: kworker/R-tpm_dev_wq, CPU: 0.0%, Memory: 0.0%
  PID: 138, Name: kworker/R-edac-poller, CPU: 0.0%, Memory: 0.0%
  PID: 139, Name: kworker/R-devfreq_wq, CPU: 0.0%, Memory: 0.0%
  PID: 140, Name: kworker/12:1H-kblockd, CPU: 0.0%, Memory: 0.0%
  PID: 141, Name: kswapd0, CPU: 0.0%, Memory: 0.0%
  PID: 148, Name: kworker/R-kthrotld, CPU: 0.0%, Memory: 0.0%
  PID: 153, Name: irq/123-pciehp, CPU: 0.0%, Memory: 0.0%
  PID: 154, Name: kworker/R-acpi_thermal_pm, CPU: 0.0%, Memory: 0.0%
  PID: 155, Name: hwrng, CPU: 0.0%, Memory: 0.0%
  PID: 156, Name: kworker/R-hfi-updates, CPU: 0.0%, Memory: 0.0%
  PID: 159, Name: kworker/R-mld, CPU: 0.0%, Memory: 0.0%
  PID: 160, Name: kworker/R-ipv6_addrconf, CPU: 0.0%, Memory: 0.0%
  PID: 168, Name: kworker/R-kstrp, CPU: 0.0%, Memory: 0.0%
  PID: 232, Name: kworker/0:1H-kblockd, CPU: 0.0%, Memory: 0.0%
  PID: 266, Name: kworker/11:1H, CPU: 0.0%, Memory: 0.0%
  PID: 277, Name: kworker/15:1H-kblockd, CPU: 0.0%, Memory: 0.0%
  PID: 278, Name: kworker/6:1H-events_highpri, CPU: 0.0%, Memory: 0.0%
  PID: 320, Name: kworker/9:1H-events_highpri, CPU: 0.0%, Memory: 0.0%
  PID: 321, Name: kworker/5:1H-events_highpri, CPU: 0.0%, Memory: 0.0%
  PID: 322, Name: kworker/2:1H-kblockd, CPU: 0.0%, Memory: 0.0%
  PID: 323, Name: kworker/7:1H-kblockd, CPU: 0.0%, Memory: 0.0%
  PID: 324, Name: kworker/3:1H-kblockd, CPU: 0.0%, Memory: 0.0%
  PID: 325, Name: kworker/8:1H-events_highpri, CPU: 0.0%, Memory: 0.0%
  PID: 326, Name: kworker/1:1H-kblockd, CPU: 0.0%, Memory: 0.0%
  PID: 327, Name: kworker/10:1H-events_highpri, CPU: 0.0%, Memory: 0.0%
  PID: 329, Name: kworker/4:1H-events_highpri, CPU: 0.0%, Memory: 0.0%
  PID: 330, Name: kworker/R-cryptd, CPU: 0.0%, Memory: 0.0%
  PID: 332, Name: kworker/14:1H-kblockd, CPU: 0.0%, Memory: 0.0%
  PID: 333, Name: watchdogd, CPU: 0.0%, Memory: 0.0%
  PID: 400, Name: kworker/13:1H-kblockd, CPU: 0.0%, Memory: 0.0%
  PID: 424, Name: irq/177-ELAN0518:01, CPU: 0.4%, Memory: 0.0%
  PID: 426, Name: kworker/R-USBC000:00-con1, CPU: 0.0%, Memory: 0.0%
  PID: 431, Name: kworker/R-nvme-wq, CPU: 0.0%, Memory: 0.0%
  PID: 432, Name: kworker/R-nvme-reset-wq, CPU: 0.0%, Memory: 0.0%
  PID: 433, Name: kworker/R-nvme-delete-wq, CPU: 0.0%, Memory: 0.0%
  PID: 434, Name: kworker/R-nvme-auth-wq, CPU: 0.0%, Memory: 0.0%
  PID: 436, Name: kworker/R-ata_sff, CPU: 0.0%, Memory: 0.0%
  PID: 438, Name: scsi_eh_0, CPU: 0.0%, Memory: 0.0%
  PID: 439, Name: kworker/R-scsi_tmf_0, CPU: 0.0%, Memory: 0.0%
  PID: 441, Name: kworker/R-ttm, CPU: 0.0%, Memory: 0.0%
  PID: 442, Name: card0-crtc0, CPU: 0.0%, Memory: 0.0%
  PID: 443, Name: card0-crtc1, CPU: 0.0%, Memory: 0.0%
  PID: 444, Name: card0-crtc2, CPU: 0.0%, Memory: 0.0%
  PID: 445, Name: card0-crtc3, CPU: 0.0%, Memory: 0.0%
  PID: 487, Name: jbd2/nvme0n1p7-8, CPU: 0.0%, Memory: 0.0%
  PID: 488, Name: kworker/R-ext4-rsv-conversion, CPU: 0.0%, Memory: 0.0%
  PID: 551, Name: systemd-journald, CPU: 0.0%, Memory: 0.1286940452695547%
  PID: 573, Name: systemd-timesyncd, CPU: 0.0%, Memory: 0.04945752213336067%
  PID: 602, Name: systemd-udevd, CPU: 0.0%, Memory: 0.06921067735161437%
  PID: 606, Name: psimon, CPU: 0.0%, Memory: 0.0%
  PID: 747, Name: irq/16-processor_thermal_device_pci, CPU: 0.0%, Memory: 0.0%
  PID: 757, Name: kworker/R-cfg80211, CPU: 0.0%, Memory: 0.0%
  PID: 773, Name: irq/191-iwlwifi:default_queue, CPU: 0.1%, Memory: 0.0%
  PID: 774, Name: irq/192-iwlwifi:queue_1, CPU: 0.0%, Memory: 0.0%
  PID: 775, Name: irq/193-iwlwifi:queue_2, CPU: 0.0%, Memory: 0.0%
  PID: 776, Name: irq/194-iwlwifi:queue_3, CPU: 0.1%, Memory: 0.0%
  PID: 777, Name: irq/195-iwlwifi:queue_4, CPU: 0.0%, Memory: 0.0%
  PID: 778, Name: irq/196-iwlwifi:queue_5, CPU: 0.0%, Memory: 0.0%
  PID: 779, Name: irq/197-iwlwifi:queue_6, CPU: 0.0%, Memory: 0.0%
  PID: 780, Name: irq/198-iwlwifi:queue_7, CPU: 0.0%, Memory: 0.0%
  PID: 781, Name: irq/199-iwlwifi:queue_8, CPU: 0.0%, Memory: 0.0%
  PID: 782, Name: irq/200-iwlwifi:queue_9, CPU: 0.0%, Memory: 0.0%
  PID: 783, Name: irq/201-iwlwifi:queue_10, CPU: 0.0%, Memory: 0.0%
  PID: 784, Name: irq/202-iwlwifi:queue_11, CPU: 0.0%, Memory: 0.0%
  PID: 785, Name: irq/203-iwlwifi:queue_12, CPU: 0.0%, Memory: 0.0%
  PID: 786, Name: irq/204-iwlwifi:queue_13, CPU: 0.0%, Memory: 0.0%
  PID: 787, Name: irq/205-iwlwifi:queue_14, CPU: 0.1%, Memory: 0.0%
  PID: 788, Name: irq/206-iwlwifi:exception, CPU: 0.0%, Memory: 0.0%
  PID: 796, Name: irq/207-AudioDSP, CPU: 0.0%, Memory: 0.0%
  PID: 825, Name: haveged, CPU: 0.0%, Memory: 0.033112656921279196%
  PID: 834, Name: nv_queue, CPU: 0.0%, Memory: 0.0%
  PID: 835, Name: nv_queue, CPU: 0.0%, Memory: 0.0%
  PID: 845, Name: kworker/R-rpciod, CPU: 0.0%, Memory: 0.0%
  PID: 846, Name: kworker/R-xprtiod, CPU: 0.0%, Memory: 0.0%
  PID: 849, Name: nvidia-modeset/kthread_q, CPU: 0.0%, Memory: 0.0%
  PID: 850, Name: nvidia-modeset/deferred_close_kthread_q, CPU: 0.0%, Memory: 0.0%
  PID: 863, Name: accounts-daemon, CPU: 0.0%, Memory: 0.04408386781705991%
  PID: 864, Name: cron, CPU: 0.0%, Memory: 0.017265352294040394%
  PID: 865, Name: dbus-daemon, CPU: 0.0%, Memory: 0.046497036653546826%
  PID: 868, Name: polkitd, CPU: 0.0%, Memory: 0.06605116763786346%
  PID: 870, Name: smartd, CPU: 0.0%, Memory: 0.030624853997065885%
  PID: 872, Name: systemd-logind, CPU: 0.0%, Memory: 0.057741905870991%
